start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-07 14:10:08.969432,2025-01-07 14:10:08.969432,2025-01-07 14:10:08.969441,2025-01-07 14:10:08.969441,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['34', '45994']","['34', '45994']",1,1,0,1,0,0,0
2025-01-07 14:10:08.969859,2025-01-07 14:10:08.969859,2025-01-07 14:10:08.969867,2025-01-07 14:10:08.969867,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44296', '35']","['44296', '35']",1,1,0,1,0,0,0
2025-01-07 14:10:08.970282,2025-01-07 14:10:08.970282,2025-01-07 14:10:08.970289,2025-01-07 14:10:08.970289,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52292', '36']","['52292', '36']",1,1,0,1,0,0,0
2025-01-07 14:10:08.971176,2025-01-07 14:10:08.971176,2025-01-07 14:10:08.971185,2025-01-07 14:10:08.971185,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37', '46076']","['37', '46076']",1,1,0,1,0,0,0
2025-01-07 14:10:08.971580,2025-01-07 14:10:08.971580,2025-01-07 14:10:08.971587,2025-01-07 14:10:08.971587,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['38', '48886']","['38', '48886']",1,1,0,1,0,0,0
2025-01-07 14:10:08.971972,2025-01-07 14:10:08.971972,2025-01-07 14:10:08.971980,2025-01-07 14:10:08.971980,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['39', '51496']","['39', '51496']",1,1,0,1,0,0,0
2025-01-07 14:10:08.972380,2025-01-07 14:10:08.972380,2025-01-07 14:10:08.972388,2025-01-07 14:10:08.972388,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['34642', '40']","['40', '34642']",1,1,0,1,0,0,0
2025-01-07 14:10:08.972809,2025-01-07 14:10:08.972809,2025-01-07 14:10:08.972818,2025-01-07 14:10:08.972818,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['59734', '41']","['59734', '41']",1,1,0,1,0,0,0
2025-01-07 14:10:08.973232,2025-01-07 14:10:08.973232,2025-01-07 14:10:08.973240,2025-01-07 14:10:08.973240,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42', '41536']","['42', '41536']",1,1,0,1,0,0,0
2025-01-07 14:10:08.973809,2025-01-07 14:10:08.973809,2025-01-07 14:10:08.973817,2025-01-07 14:10:08.973817,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43', '44564']","['43', '44564']",1,1,0,1,0,0,0
2025-01-07 14:10:08.974227,2025-01-07 14:10:08.974227,2025-01-07 14:10:08.974235,2025-01-07 14:10:08.974235,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44', '49304']","['44', '49304']",1,1,0,1,0,0,0
2025-01-07 14:10:08.974625,2025-01-07 14:10:08.974625,2025-01-07 14:10:08.974633,2025-01-07 14:10:08.974633,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37498', '45']","['37498', '45']",1,1,0,1,0,0,0
2025-01-07 14:10:08.975033,2025-01-07 14:10:08.975033,2025-01-07 14:10:08.975041,2025-01-07 14:10:08.975041,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55748', '46']","['55748', '46']",1,1,0,1,0,0,0
2025-01-07 14:10:08.975453,2025-01-07 14:10:08.975453,2025-01-07 14:10:08.975462,2025-01-07 14:10:08.975462,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['47', '44624']","['47', '44624']",1,1,0,1,0,0,0
2025-01-07 14:10:08.976008,2025-01-07 14:10:08.976008,2025-01-07 14:10:08.976017,2025-01-07 14:10:08.976017,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48', '54600']","['48', '54600']",1,1,0,1,0,0,0
2025-01-07 14:10:08.976427,2025-01-07 14:10:08.976427,2025-01-07 14:10:08.976435,2025-01-07 14:10:08.976435,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49', '48790']","['49', '48790']",1,1,0,1,0,0,0
2025-01-07 14:10:08.976862,2025-01-07 14:10:08.976862,2025-01-07 14:10:08.976871,2025-01-07 14:10:08.976871,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50', '45556']","['50', '45556']",1,1,0,1,0,0,0
2025-01-07 14:10:08.977262,2025-01-07 14:10:08.977262,2025-01-07 14:10:08.977270,2025-01-07 14:10:08.977270,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51', '39728']","['51', '39728']",1,1,0,1,0,0,0
2025-01-07 14:10:08.977653,2025-01-07 14:10:08.977653,2025-01-07 14:10:08.977662,2025-01-07 14:10:08.977662,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52', '43846']","['52', '43846']",1,1,0,1,0,0,0
2025-01-07 14:10:08.978054,2025-01-07 14:10:08.978054,2025-01-07 14:10:08.978063,2025-01-07 14:10:08.978063,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['56248', '53']","['56248', '53']",1,1,0,1,0,0,0
2025-01-07 14:10:08.978646,2025-01-07 14:10:08.978646,2025-01-07 14:10:08.978654,2025-01-07 14:10:08.978654,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52264', '54']","['52264', '54']",1,1,0,1,0,0,0
2025-01-07 14:10:08.979069,2025-01-07 14:10:08.979069,2025-01-07 14:10:08.979076,2025-01-07 14:10:08.979076,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55', '60726']","['55', '60726']",1,1,0,1,0,0,0
2025-01-07 14:10:08.979498,2025-01-07 14:10:08.979498,2025-01-07 14:10:08.979506,2025-01-07 14:10:08.979506,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['56', '42410']","['56', '42410']",1,1,0,1,0,0,0
2025-01-07 14:10:08.979910,2025-01-07 14:10:08.979910,2025-01-07 14:10:08.979919,2025-01-07 14:10:08.979919,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['57', '52088']","['57', '52088']",1,1,0,1,0,0,0
2025-01-07 14:10:08.980355,2025-01-07 14:10:08.980355,2025-01-07 14:10:08.980373,2025-01-07 14:10:08.980373,1.8e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['57124', '58']","['57124', '58']",1,1,0,1,0,0,0
2025-01-07 14:10:08.980904,2025-01-07 14:10:08.980904,2025-01-07 14:10:08.980911,2025-01-07 14:10:08.980911,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['46284', '59']","['46284', '59']",1,1,0,1,0,0,0
2025-01-07 14:10:08.981317,2025-01-07 14:10:08.981317,2025-01-07 14:10:08.981325,2025-01-07 14:10:08.981325,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43294', '60']","['43294', '60']",1,1,0,1,0,0,0
2025-01-07 14:10:08.981745,2025-01-07 14:10:08.981745,2025-01-07 14:10:08.981753,2025-01-07 14:10:08.981753,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['39582', '61']","['61', '39582']",1,1,0,1,0,0,0
2025-01-07 14:10:08.982173,2025-01-07 14:10:08.982173,2025-01-07 14:10:08.982182,2025-01-07 14:10:08.982182,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['62', '50540']","['62', '50540']",1,1,0,1,0,0,0
2025-01-07 14:10:08.982599,2025-01-07 14:10:08.982599,2025-01-07 14:10:08.982607,2025-01-07 14:10:08.982607,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['63', '38726']","['63', '38726']",1,1,0,1,0,0,0
2025-01-07 14:10:08.983020,2025-01-07 14:10:08.983020,2025-01-07 14:10:08.983029,2025-01-07 14:10:08.983029,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['64', '58560']","['64', '58560']",1,1,0,1,0,0,0
2025-01-07 14:10:08.983608,2025-01-07 14:10:08.983608,2025-01-07 14:10:08.983617,2025-01-07 14:10:08.983617,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42272', '65']","['42272', '65']",1,1,0,1,0,0,0
2025-01-07 14:10:08.984033,2025-01-07 14:10:08.984033,2025-01-07 14:10:08.984042,2025-01-07 14:10:08.984042,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52620', '66']","['52620', '66']",1,1,0,1,0,0,0
2025-01-07 14:10:08.984457,2025-01-07 14:10:08.984457,2025-01-07 14:10:08.984466,2025-01-07 14:10:08.984466,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['58642', '67']","['58642', '67']",1,1,0,1,0,0,0
2025-01-07 14:10:08.984887,2025-01-07 14:10:08.984887,2025-01-07 14:10:08.984895,2025-01-07 14:10:08.984895,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['60306', '68']","['68', '60306']",1,1,0,1,0,0,0
2025-01-07 14:10:08.985309,2025-01-07 14:10:08.985309,2025-01-07 14:10:08.985318,2025-01-07 14:10:08.985318,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['69', '48950']","['69', '48950']",1,1,0,1,0,0,0
2025-01-07 14:10:08.985719,2025-01-07 14:10:08.985719,2025-01-07 14:10:08.985728,2025-01-07 14:10:08.985728,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33772', '70']","['33772', '70']",1,1,0,1,0,0,0
2025-01-07 14:10:08.986261,2025-01-07 14:10:08.986261,2025-01-07 14:10:08.986268,2025-01-07 14:10:08.986268,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['71', '43740']","['71', '43740']",1,1,0,1,0,0,0
2025-01-07 14:10:08.986681,2025-01-07 14:10:08.986681,2025-01-07 14:10:08.986689,2025-01-07 14:10:08.986689,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['72', '57784']","['72', '57784']",1,1,0,1,0,0,0
2025-01-07 14:10:08.987085,2025-01-07 14:10:08.987085,2025-01-07 14:10:08.987092,2025-01-07 14:10:08.987092,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['59342', '73']","['59342', '73']",1,1,0,1,0,0,0
2025-01-07 14:10:08.987502,2025-01-07 14:10:08.987502,2025-01-07 14:10:08.987511,2025-01-07 14:10:08.987511,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['74', '46486']","['46486', '74']",1,1,0,1,0,0,0
2025-01-07 14:10:08.987901,2025-01-07 14:10:08.987901,2025-01-07 14:10:08.987908,2025-01-07 14:10:08.987908,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['75', '37774']","['75', '37774']",1,1,0,1,0,0,0
2025-01-07 14:10:08.988449,2025-01-07 14:10:08.988449,2025-01-07 14:10:08.988458,2025-01-07 14:10:08.988458,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['76', '57466']","['76', '57466']",1,1,0,1,0,0,0
2025-01-07 14:10:08.988847,2025-01-07 14:10:08.988847,2025-01-07 14:10:08.988856,2025-01-07 14:10:08.988856,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35046', '77']","['35046', '77']",1,1,0,1,0,0,0
2025-01-07 14:10:08.989239,2025-01-07 14:10:08.989239,2025-01-07 14:10:08.989248,2025-01-07 14:10:08.989248,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['78', '37160']","['78', '37160']",1,1,0,1,0,0,0
2025-01-07 14:10:08.989631,2025-01-07 14:10:08.989631,2025-01-07 14:10:08.989640,2025-01-07 14:10:08.989640,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50294', '79']","['50294', '79']",1,1,0,1,0,0,0
2025-01-07 14:10:08.990046,2025-01-07 14:10:08.990046,2025-01-07 14:10:08.990055,2025-01-07 14:10:08.990055,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['80', '37970']","['80', '37970']",1,1,0,1,0,0,0
2025-01-07 14:10:08.990490,2025-01-07 14:10:08.990490,2025-01-07 14:10:08.990499,2025-01-07 14:10:08.990499,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44784', '81']","['44784', '81']",1,1,0,1,0,0,0
2025-01-07 14:10:08.991054,2025-01-07 14:10:08.991054,2025-01-07 14:10:08.991063,2025-01-07 14:10:08.991063,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50784', '82']","['50784', '82']",1,1,0,1,0,0,0
2025-01-07 14:10:08.991470,2025-01-07 14:10:08.991470,2025-01-07 14:10:08.991479,2025-01-07 14:10:08.991479,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['83', '34168']","['83', '34168']",1,1,0,1,0,0,0
2025-01-07 14:10:08.991883,2025-01-07 14:10:08.991883,2025-01-07 14:10:08.991892,2025-01-07 14:10:08.991892,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['84', '58932']","['84', '58932']",1,1,0,1,0,0,0
2025-01-07 14:10:08.992285,2025-01-07 14:10:08.992285,2025-01-07 14:10:08.992292,2025-01-07 14:10:08.992292,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['85', '37662']","['37662', '85']",1,1,0,1,0,0,0
2025-01-07 14:10:08.992676,2025-01-07 14:10:08.992676,2025-01-07 14:10:08.992685,2025-01-07 14:10:08.992685,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['86', '36518']","['86', '36518']",1,1,0,1,0,0,0
2025-01-07 14:10:08.993240,2025-01-07 14:10:08.993240,2025-01-07 14:10:08.993266,2025-01-07 14:10:08.993266,2.6e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49970', '87']","['49970', '87']",1,1,0,1,0,0,0
2025-01-07 14:10:08.993676,2025-01-07 14:10:08.993676,2025-01-07 14:10:08.993685,2025-01-07 14:10:08.993685,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['40818', '88']","['40818', '88']",1,1,0,1,0,0,0
2025-01-07 14:10:08.994087,2025-01-07 14:10:08.994087,2025-01-07 14:10:08.994096,2025-01-07 14:10:08.994096,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['56376', '89']","['56376', '89']",1,1,0,1,0,0,0
2025-01-07 14:10:08.994497,2025-01-07 14:10:08.994497,2025-01-07 14:10:08.994506,2025-01-07 14:10:08.994506,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['38196', '90']","['90', '38196']",1,1,0,1,0,0,0
2025-01-07 14:10:08.994911,2025-01-07 14:10:08.994911,2025-01-07 14:10:08.994919,2025-01-07 14:10:08.994919,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['91', '50116']","['50116', '91']",1,1,0,1,0,0,0
2025-01-07 14:10:08.995447,2025-01-07 14:10:08.995447,2025-01-07 14:10:08.995456,2025-01-07 14:10:08.995456,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52136', '92']","['92', '52136']",1,1,0,1,0,0,0
2025-01-07 14:10:08.995845,2025-01-07 14:10:08.995845,2025-01-07 14:10:08.995853,2025-01-07 14:10:08.995853,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['34688', '93']","['34688', '93']",1,1,0,1,0,0,0
2025-01-07 14:10:08.996260,2025-01-07 14:10:08.996260,2025-01-07 14:10:08.996269,2025-01-07 14:10:08.996269,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42688', '94']","['42688', '94']",1,1,0,1,0,0,0
2025-01-07 14:10:08.996710,2025-01-07 14:10:08.996710,2025-01-07 14:10:08.996718,2025-01-07 14:10:08.996718,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53810', '95']","['53810', '95']",1,1,0,1,0,0,0
2025-01-07 14:10:08.997111,2025-01-07 14:10:08.997111,2025-01-07 14:10:08.997120,2025-01-07 14:10:08.997120,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['96', '37836']","['96', '37836']",1,1,0,1,0,0,0
2025-01-07 14:10:08.997514,2025-01-07 14:10:08.997514,2025-01-07 14:10:08.997522,2025-01-07 14:10:08.997522,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['97', '51340']","['97', '51340']",1,1,0,1,0,0,0
2025-01-07 14:10:08.998125,2025-01-07 14:10:08.998125,2025-01-07 14:10:08.998134,2025-01-07 14:10:08.998134,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51428', '98']","['51428', '98']",1,1,0,1,0,0,0
2025-01-07 14:10:08.998528,2025-01-07 14:10:08.998528,2025-01-07 14:10:08.998536,2025-01-07 14:10:08.998536,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['99', '39776']","['99', '39776']",1,1,0,1,0,0,0
2025-01-07 14:10:08.998934,2025-01-07 14:10:08.998934,2025-01-07 14:10:08.998942,2025-01-07 14:10:08.998942,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['100', '53602']","['100', '53602']",1,1,0,1,0,0,0
