start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-15 14:07:35.288632,2025-01-15 14:07:35.288632,2025-01-15 14:07:35.288699,2025-01-15 14:07:35.288699,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '445']","['56760', '445']",1,1,0,1,0,0,1
2025-01-15 14:07:36.289828,2025-01-15 14:07:36.289828,2025-01-15 14:07:36.289899,2025-01-15 14:07:36.289899,7.1e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '22']","['56760', '22']",1,1,0,1,0,0,1
2025-01-15 14:07:37.290956,2025-01-15 14:07:37.290956,2025-01-15 14:07:37.291026,2025-01-15 14:07:37.291026,7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['53', '56760']","['53', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:38.291986,2025-01-15 14:07:38.291986,2025-01-15 14:07:38.292018,2025-01-15 14:07:38.292018,3.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '139']","['56760', '139']",1,1,0,1,0,0,1
2025-01-15 14:07:39.293903,2025-01-15 14:07:39.293903,2025-01-15 14:07:39.293947,2025-01-15 14:07:39.293947,4.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['256', '56760']","['256', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:40.295467,2025-01-15 14:07:40.295467,2025-01-15 14:07:40.295551,2025-01-15 14:07:40.295551,8.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1720', '56760']","['1720', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:41.297284,2025-01-15 14:07:41.297284,2025-01-15 14:07:41.297342,2025-01-15 14:07:41.297342,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['111', '56760']","['111', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:42.298798,2025-01-15 14:07:42.298798,2025-01-15 14:07:42.298856,2025-01-15 14:07:42.298856,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['995', '56760']","['995', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:43.299932,2025-01-15 14:07:43.299932,2025-01-15 14:07:43.299990,2025-01-15 14:07:43.299990,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '113']","['56760', '113']",1,1,0,1,0,0,1
2025-01-15 14:07:44.301523,2025-01-15 14:07:44.301523,2025-01-15 14:07:44.301596,2025-01-15 14:07:44.301596,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '25']","['56760', '25']",1,1,0,1,0,0,1
2025-01-15 14:07:45.302924,2025-01-15 14:07:45.302924,2025-01-15 14:07:45.303000,2025-01-15 14:07:45.303000,7.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3308', '56760']","['3308', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:46.304416,2025-01-15 14:07:46.304416,2025-01-15 14:07:46.304472,2025-01-15 14:07:46.304472,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2845']","['56760', '2845']",1,1,0,1,0,0,1
2025-01-15 14:07:47.306015,2025-01-15 14:07:47.306015,2025-01-15 14:07:47.306088,2025-01-15 14:07:47.306088,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4896', '56760']","['4896', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:48.307064,2025-01-15 14:07:48.307064,2025-01-15 14:07:48.307104,2025-01-15 14:07:48.307104,4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1283', '56760']","['1283', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:49.308256,2025-01-15 14:07:49.308256,2025-01-15 14:07:49.308331,2025-01-15 14:07:49.308331,7.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4475', '56760']","['4475', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:50.308739,2025-01-15 14:07:50.308739,2025-01-15 14:07:50.308791,2025-01-15 14:07:50.308791,5.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3082', '56760']","['3082', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:51.310349,2025-01-15 14:07:51.310349,2025-01-15 14:07:51.310431,2025-01-15 14:07:51.310431,8.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1339']","['56760', '1339']",1,1,0,1,0,0,1
2025-01-15 14:07:52.312063,2025-01-15 14:07:52.312063,2025-01-15 14:07:52.312119,2025-01-15 14:07:52.312119,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2234']","['2234', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:53.312206,2025-01-15 14:07:53.312206,2025-01-15 14:07:53.312259,2025-01-15 14:07:53.312259,5.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2088']","['2088', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:54.313801,2025-01-15 14:07:54.313801,2025-01-15 14:07:54.313875,2025-01-15 14:07:54.313875,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2156']","['56760', '2156']",1,1,0,1,0,0,1
2025-01-15 14:07:55.315480,2025-01-15 14:07:55.315480,2025-01-15 14:07:55.315564,2025-01-15 14:07:55.315564,8.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['523', '56760']","['523', '56760']",1,1,0,1,0,0,1
2025-01-15 14:07:56.315665,2025-01-15 14:07:56.315665,2025-01-15 14:07:56.315720,2025-01-15 14:07:56.315720,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2424']","['56760', '2424']",1,1,0,1,0,0,1
2025-01-15 14:07:57.315976,2025-01-15 14:07:57.315976,2025-01-15 14:07:57.316051,2025-01-15 14:07:57.316051,7.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3064']","['56760', '3064']",1,1,0,1,0,0,1
2025-01-15 14:07:58.316736,2025-01-15 14:07:58.316736,2025-01-15 14:07:58.316804,2025-01-15 14:07:58.316804,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1928']","['56760', '1928']",1,1,0,1,0,0,1
2025-01-15 14:07:59.318234,2025-01-15 14:07:59.318234,2025-01-15 14:07:59.318290,2025-01-15 14:07:59.318290,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3488']","['3488', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:00.319009,2025-01-15 14:08:00.319009,2025-01-15 14:08:00.319064,2025-01-15 14:08:00.319064,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3803']","['56760', '3803']",1,1,0,1,0,0,1
2025-01-15 14:08:01.320614,2025-01-15 14:08:01.320614,2025-01-15 14:08:01.320688,2025-01-15 14:08:01.320688,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3701']","['56760', '3701']",1,1,0,1,0,0,1
2025-01-15 14:08:02.322177,2025-01-15 14:08:02.322177,2025-01-15 14:08:02.322251,2025-01-15 14:08:02.322251,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4700', '56760']","['4700', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:03.323475,2025-01-15 14:08:03.323475,2025-01-15 14:08:03.323548,2025-01-15 14:08:03.323548,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['826', '56760']","['826', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:04.323613,2025-01-15 14:08:04.323613,2025-01-15 14:08:04.323680,2025-01-15 14:08:04.323680,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1249', '56760']","['1249', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:05.325382,2025-01-15 14:08:05.325382,2025-01-15 14:08:05.325427,2025-01-15 14:08:05.325427,4.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2229']","['56760', '2229']",1,1,0,1,0,0,1
2025-01-15 14:08:06.327190,2025-01-15 14:08:06.327190,2025-01-15 14:08:06.327264,2025-01-15 14:08:06.327264,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3684']","['56760', '3684']",1,1,0,1,0,0,1
2025-01-15 14:08:07.328770,2025-01-15 14:08:07.328770,2025-01-15 14:08:07.328842,2025-01-15 14:08:07.328842,7.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '103']","['56760', '103']",1,1,0,1,0,0,1
2025-01-15 14:08:08.330099,2025-01-15 14:08:08.330099,2025-01-15 14:08:08.330158,2025-01-15 14:08:08.330158,5.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2460']","['2460', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:09.331705,2025-01-15 14:08:09.331705,2025-01-15 14:08:09.331816,2025-01-15 14:08:09.331816,0.000111,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2128']","['56760', '2128']",1,1,0,1,0,0,1
2025-01-15 14:08:10.333267,2025-01-15 14:08:10.333267,2025-01-15 14:08:10.333341,2025-01-15 14:08:10.333341,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1921']","['56760', '1921']",1,1,0,1,0,0,1
2025-01-15 14:08:11.334753,2025-01-15 14:08:11.334753,2025-01-15 14:08:11.334809,2025-01-15 14:08:11.334809,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3252']","['3252', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:12.336348,2025-01-15 14:08:12.336348,2025-01-15 14:08:12.336421,2025-01-15 14:08:12.336421,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2164']","['56760', '2164']",1,1,0,1,0,0,1
2025-01-15 14:08:13.337415,2025-01-15 14:08:13.337415,2025-01-15 14:08:13.337485,2025-01-15 14:08:13.337485,7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1014']","['56760', '1014']",1,1,0,1,0,0,1
2025-01-15 14:08:14.339040,2025-01-15 14:08:14.339040,2025-01-15 14:08:14.339108,2025-01-15 14:08:14.339108,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1945', '56760']","['1945', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:15.340160,2025-01-15 14:08:15.340160,2025-01-15 14:08:15.340254,2025-01-15 14:08:15.340254,9.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3868']","['3868', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:16.341286,2025-01-15 14:08:16.341286,2025-01-15 14:08:16.341326,2025-01-15 14:08:16.341326,4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1741', '56760']","['1741', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:17.342209,2025-01-15 14:08:17.342209,2025-01-15 14:08:17.342265,2025-01-15 14:08:17.342265,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '125']","['56760', '125']",1,1,0,1,0,0,1
2025-01-15 14:08:18.343295,2025-01-15 14:08:18.343295,2025-01-15 14:08:18.343339,2025-01-15 14:08:18.343339,4.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2335']","['56760', '2335']",1,1,0,1,0,0,1
2025-01-15 14:08:19.344710,2025-01-15 14:08:19.344710,2025-01-15 14:08:19.344766,2025-01-15 14:08:19.344766,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3499']","['3499', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:20.345830,2025-01-15 14:08:20.345830,2025-01-15 14:08:20.345892,2025-01-15 14:08:20.345892,6.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3804', '56760']","['3804', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:21.346960,2025-01-15 14:08:21.346960,2025-01-15 14:08:21.347016,2025-01-15 14:08:21.347016,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1349']","['1349', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:22.348102,2025-01-15 14:08:22.348102,2025-01-15 14:08:22.348155,2025-01-15 14:08:22.348155,5.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3780']","['56760', '3780']",1,1,0,1,0,0,1
2025-01-15 14:08:23.348548,2025-01-15 14:08:23.348548,2025-01-15 14:08:23.348603,2025-01-15 14:08:23.348603,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '60']","['56760', '60']",1,1,0,1,0,0,1
2025-01-15 14:08:24.349746,2025-01-15 14:08:24.349746,2025-01-15 14:08:24.349809,2025-01-15 14:08:24.349809,6.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '4389']","['56760', '4389']",1,1,0,1,0,0,1
2025-01-15 14:08:25.349962,2025-01-15 14:08:25.349962,2025-01-15 14:08:25.350006,2025-01-15 14:08:25.350006,4.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['382', '56760']","['382', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:26.351136,2025-01-15 14:08:26.351136,2025-01-15 14:08:26.351198,2025-01-15 14:08:26.351198,6.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '4348']","['56760', '4348']",1,1,0,1,0,0,1
2025-01-15 14:08:27.352302,2025-01-15 14:08:27.352302,2025-01-15 14:08:27.352354,2025-01-15 14:08:27.352354,5.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3980', '56760']","['3980', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:28.353348,2025-01-15 14:08:28.353348,2025-01-15 14:08:28.353387,2025-01-15 14:08:28.353387,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3471']","['56760', '3471']",1,1,0,1,0,0,1
2025-01-15 14:08:29.354805,2025-01-15 14:08:29.354805,2025-01-15 14:08:29.354864,2025-01-15 14:08:29.354864,5.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '200']","['56760', '200']",1,1,0,1,0,0,1
2025-01-15 14:08:30.355948,2025-01-15 14:08:30.355948,2025-01-15 14:08:30.356014,2025-01-15 14:08:30.356014,6.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2591']","['56760', '2591']",1,1,0,1,0,0,1
2025-01-15 14:08:31.357063,2025-01-15 14:08:31.357063,2025-01-15 14:08:31.357121,2025-01-15 14:08:31.357121,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['216', '56760']","['216', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:32.358184,2025-01-15 14:08:32.358184,2025-01-15 14:08:32.358243,2025-01-15 14:08:32.358243,5.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '4147']","['56760', '4147']",1,1,0,1,0,0,1
2025-01-15 14:08:33.359300,2025-01-15 14:08:33.359300,2025-01-15 14:08:33.359349,2025-01-15 14:08:33.359349,4.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3987']","['56760', '3987']",1,1,0,1,0,0,1
2025-01-15 14:08:34.360390,2025-01-15 14:08:34.360390,2025-01-15 14:08:34.360433,2025-01-15 14:08:34.360433,4.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3794']","['56760', '3794']",1,1,0,1,0,0,1
2025-01-15 14:08:35.361347,2025-01-15 14:08:35.361347,2025-01-15 14:08:35.361386,2025-01-15 14:08:35.361386,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1564', '56760']","['1564', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:36.361954,2025-01-15 14:08:36.361954,2025-01-15 14:08:36.361993,2025-01-15 14:08:36.361993,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1740']","['56760', '1740']",1,1,0,1,0,0,1
2025-01-15 14:08:37.363048,2025-01-15 14:08:37.363048,2025-01-15 14:08:37.363095,2025-01-15 14:08:37.363095,4.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4367', '56760']","['4367', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:38.364137,2025-01-15 14:08:38.364137,2025-01-15 14:08:38.364180,2025-01-15 14:08:38.364180,4.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1245', '56760']","['1245', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:39.366405,2025-01-15 14:08:39.366405,2025-01-15 14:08:39.366451,2025-01-15 14:08:39.366451,4.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2456']","['56760', '2456']",1,1,0,1,0,0,1
2025-01-15 14:08:40.367465,2025-01-15 14:08:40.367465,2025-01-15 14:08:40.367504,2025-01-15 14:08:40.367504,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '3462']","['56760', '3462']",1,1,0,1,0,0,1
2025-01-15 14:08:41.368496,2025-01-15 14:08:41.368496,2025-01-15 14:08:41.368538,2025-01-15 14:08:41.368538,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2982']","['56760', '2982']",1,1,0,1,0,0,1
2025-01-15 14:08:42.369613,2025-01-15 14:08:42.369613,2025-01-15 14:08:42.369655,2025-01-15 14:08:42.369655,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3876', '56760']","['3876', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:43.370684,2025-01-15 14:08:43.370684,2025-01-15 14:08:43.370722,2025-01-15 14:08:43.370722,3.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['824', '56760']","['824', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:44.371770,2025-01-15 14:08:44.371770,2025-01-15 14:08:44.371804,2025-01-15 14:08:44.371804,3.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1414']","['56760', '1414']",1,1,0,1,0,0,1
2025-01-15 14:08:45.372792,2025-01-15 14:08:45.372792,2025-01-15 14:08:45.372831,2025-01-15 14:08:45.372831,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '558']","['558', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:46.373903,2025-01-15 14:08:46.373903,2025-01-15 14:08:46.373945,2025-01-15 14:08:46.373945,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '4183']","['56760', '4183']",1,1,0,1,0,0,1
2025-01-15 14:08:47.374975,2025-01-15 14:08:47.374975,2025-01-15 14:08:47.375013,2025-01-15 14:08:47.375013,3.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['3166', '56760']","['3166', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:48.375169,2025-01-15 14:08:48.375169,2025-01-15 14:08:48.375208,2025-01-15 14:08:48.375208,3.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4168', '56760']","['4168', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:49.376229,2025-01-15 14:08:49.376229,2025-01-15 14:08:49.376261,2025-01-15 14:08:49.376261,3.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['1919', '56760']","['1919', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:50.377334,2025-01-15 14:08:50.377334,2025-01-15 14:08:50.377376,2025-01-15 14:08:50.377376,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4547', '56760']","['4547', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:51.378425,2025-01-15 14:08:51.378425,2025-01-15 14:08:51.378503,2025-01-15 14:08:51.378503,7.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['2061', '56760']","['2061', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:52.379534,2025-01-15 14:08:52.379534,2025-01-15 14:08:52.379576,2025-01-15 14:08:52.379576,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2710']","['56760', '2710']",1,1,0,1,0,0,1
2025-01-15 14:08:53.380599,2025-01-15 14:08:53.380599,2025-01-15 14:08:53.380649,2025-01-15 14:08:53.380649,5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['4191', '56760']","['4191', '56760']",1,1,0,1,0,0,1
2025-01-15 14:08:54.382358,2025-01-15 14:08:54.382358,2025-01-15 14:08:54.382433,2025-01-15 14:08:54.382433,7.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '2256']","['56760', '2256']",1,1,0,1,0,0,1
2025-01-15 14:08:55.383844,2025-01-15 14:08:55.383844,2025-01-15 14:08:55.383900,2025-01-15 14:08:55.383900,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '187']","['56760', '187']",1,1,0,1,0,0,1
2025-01-15 14:08:56.384948,2025-01-15 14:08:56.384948,2025-01-15 14:08:56.384988,2025-01-15 14:08:56.384988,4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '4948']","['56760', '4948']",1,1,0,1,0,0,1
2025-01-15 14:08:57.386061,2025-01-15 14:08:57.386061,2025-01-15 14:08:57.386103,2025-01-15 14:08:57.386103,4.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['56760', '1155']","['56760', '1155']",1,1,0,1,0,0,1
